Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tipe klasifikasi HS,Tipe klasifikasi Abusive
bentar ulang ya unn kirim rombong topeng monyet ya raya,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kerja seks komersial campur lepas kerudung kerja seks komersial baca twit nya fahri benci jokowi balas jokowi presiden maki maki orang fahri twit fahri penuh,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
jotef hitam berengsek nnwkwk 0,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
dasar gila,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
ya uang negara ustad kayak sembako incumbent uang negara rezim bangsat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
tradisi katolik raya ekaristi misa nuansa daerah nama misa enkulturasi imlek misa inkulturasi tionghoa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lucu kak woozi sih tuyul ya lucu tuyul xf0x9fx98xb,0,0,0,0,0,0,0,0,0,0,0,0,No,No
masuk kerja mencret capai kemarenxf0x9fx98xa2,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wkwk tag polisi republik indonesia anjing tolol banget sumpah,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
xe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anak muda meluapluap semangat bebas paham konservatif ranah burhanuddin al helmy jaya presiden pas tewas ustaz abbas alias,0,0,0,0,0,0,0,0,0,0,0,0,No,No
maksud domba idiot akun xf0x9fx91x89 xf0x9fx91x88,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
ustad bicara bahasa mbokne jancuk mata picek jamin 100 ustad abalabal,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
nyata ketapang kalimantan barat masuk wilayah kerja polisi cina yanini bahaya aman nasional ri tau sih rezim ininnmakin rezim kuasa cina tanam pengaruh buruk disininn2019gantipresiden,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
lupa twitter instagram foto komen ih cantik cantik cantik ih anjing cantik tau ih babi cantik pokok,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
grace uap lebar mata sipit sipit hem iya apaapa kak pulang ya kak antuk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong dongokkkk,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
alah kubu muslim orang tuhan hitung nomer takut kena serang jantung kayak p,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
iya cebong cina komunis cinta sih jamban,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
ganyang partai komunis indonesia waspada bahaya laten,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
a inya banci nya randa,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
anies doa amanah istikamah jalan tugas gubernur daerah khusus ibukota jaka a,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ganti presiden 2019 via uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ejek bacot ngentot nikah ajak ngewe,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
pantat ih,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pe anyaan beli tol otomatis tarik duit tol beli tol asing asing bera i asing asing pakai kuno,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gila kids jaman jigeum sungguh bahagia umur 10 main taplak gunung,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sandi bilangjgn bully pakai asing asing butuh negara masuk cina,0,0,0,0,0,0,0,0,0,0,0,0,No,No
masyaallah wkwk antek antek muncul wehhh lini ku,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pergi mampus benda kinda suasana hati,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
gede pipi mata sipit ya hem xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0,No,No
usir bakar lilin aksi bineka aksi teroris cina bukti mata sipit pegang lilin,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
produk gagal beli ya cundang pulanneh om sedia kaos tim negara negara onta payah bikin tau selera pasar xf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
lihat agama mayoritas tindas aniaya b i indonesia,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
suka nete km,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
buku lawasgt ilmu agama muhammad hatta 1983 36 halaman harga 125000 minat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
baju nikah pamer paviliun baju melambang waris tradisi budaya kasih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
presiden ri megawati soekarno putri unjung pamer arsip konferensi asia afrika kakak 63 kakak langsung selasarabu 17184 widya graha lembaga ilmu indonesia jaka a selatan megawati delegasi muda konferensi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cinta budaya lokal bera i kampung cinta budaya barat bera i barat barat lagu timur barat selatan utara lagu wali,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bubar dewan wakil rakyat asli negara jalan,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
orang kawal hidup nak nak bodoh nak pandai nxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ya bacot,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
punuk onta sombong sok tau nih,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
diam setan,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kwsp sumber rm11456 miliar,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mesum warga suruh haha xf0x9fx98x82xf0x9fx98x85 kocok emut kontol nya puret tegangxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
cape kayak bego teman teman diskusi uji xe3x85xa0xe3x85xa0,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
barat gereja kristen masyarakat trauma ragu agama,0,0,0,0,0,0,0,0,0,0,0,0,No,No
monyet songong uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
gila sinar light laser rajam hidup orang cacat kulit community dukun tata endah sign indonesia raya rendah abat hidup orang penuh kenistaaan hidup orang orang media,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ambil referensi status fbtwitterigdllnditanyain no kontak alas lupanbangsaa tolol emangmakanya maju maju,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
mending nete bu joy,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
habis minum kencing onta,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
tuju percaya gosip 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mata picek sih babang,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
sekolah jumat jumat foto kelas iya sekolah buku gembel foto kelas tema bebas,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
nyata sudut pemerintahsungguh naif amp munafik andaanda hidup manusia tau terima kasih amp balas budiitulah tolol,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
muslim jabat negara wajib dampak buruk aji salat,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
puisi kampung bodoh ilmu dunia bodoh ilmu agama innalillahi,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
dunia muslim bantai umat,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
he sinting ya uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
ku muka pas umur 16 literally kentang mulus bersih cacat surat pemberitahuan bilang cant relate skincare simpel fw banget,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sipit sipit bantat kayak seungmin,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
gue dengar bocah khayal mimpi basah komentar ulah anak orang kayak ayo bocah presiden hina,1,0,1,0,0,0,0,1,0,1,0,0,Yes,No
kang fakta inipa ai dukung sih nista agama benci rakyattermasuk rakyat jabar uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
tertawa anjing wkwk serius pikir maki salah ya sih taeyong mulu canda doang,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
prestasi ahok mafia koruptor nista agama hasil tenggelam jakarta congor cebong,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
budaya lepas kodok ikan burung budaya cina kuno jujur rakyat indonesia 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
gubernur daerah khusus ibukota jaka a anies baswedan be emu presiden turki resep tayib erdogan tunai salat jumat mesjid sultan ayub istanbul turki jumat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong main kolam pakmakanya tauudah tanggepinntar cebong nongol dasar kolam butek,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
monyet komunis tolol,1,1,1,0,0,1,0,0,0,1,0,0,Yes,Yes
lupa ya malam jumat habis pencar tuyul,0,0,0,0,0,0,0,0,0,0,0,0,No,No
maafdukunnya sibuk bakar menyan bani kampret,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ayo lengser sih joko,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
2 suka si cepat ekspres 1mendapatkn sms notifikasipemberitahuan noresi lacak paketbarang kirim 2barangpaket kirim cepat aman cacat si cepat kualitas,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cuap cuap hebat salah bera i promosi susilo bambang yudhoyono sampah ya will see,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
kucing rumah kakak xf0x9fx98x81 kerja makan tidur main tai pipisnkek rang kayak wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
neo komunis antek cina sebentar musnah negeri,1,0,1,0,0,1,0,0,0,1,0,0,Yes,No
makase ya fren fren ku nya duduk tai kucing kunci motor te ylap xf0x9fx98x82 luarbinasaxf0x9fx8dx8d,0,0,0,0,0,0,0,0,0,0,0,0,No,No
orang orang budek tuli pekak tolol,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
sembako gembargembor nama presiden utang diam diam nama rakyat 2019 ganti presiden 2019 presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
lihat lokasi muhammad bantai 800 yahudi 1400 lukman,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
gubernur presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
klik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ganti presiden harap cek sehat benci deh hidup buruk jumpa kelompok terbang jokowi 2019 jokowi 2019 t3,0,0,0,0,0,0,0,0,0,0,0,0,No,No
astagfirullah ya allah hamba setan kutuk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
budek ya,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
benarbenar diktaktor otoriter presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
mampus a kayak gue wkwk,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
nete abang 3 ggg,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
lurus depresi suicidenteman ya tuhannnbodo gue capexe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
menteri sontoloyo,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
salah orang baca 3 ayat dalamnshalat tiganonta hamil gemuk besarxe2x80x9d muslim,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ayo zul kritik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kurikulum cinta indonesia hapus ganti kurikulum cinta cina,1,0,0,1,0,1,0,0,0,0,1,0,Yes,No
hehe dungu otak km susah km anak ingus tumbuh menge i nete dasar kadal kebun,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
sadar bom takjil malang facepalm,0,0,0,0,0,0,0,0,0,0,0,0,No,No
nge i pola pikir orang tua suruh anak teman autis benerbener manusia sih jahat banget sepe i pintar,0,0,0,0,0,0,0,0,0,0,0,0,No,No
turun partai komunis indonesia marah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cacat mbappe,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
presiden gelar rapat kabinet batas agenda bahas cepat laksana usaha i,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kafir musuh munafik bunuh,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
rejim muncul istilah mesjid radikal syiah komunis liberal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
selamat siang ngentot yuk jumat ngentot memek memek uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
polisi daerah jawa aman pilih kepala daerah 2018,0,0,0,0,0,0,0,0,0,0,0,0,No,No
syarat calon wakil presiden jokowi 2019 aju ppp salah jaga narasi bangsa indonesia indonesia pimpin gabung narasi nasionalisagamis agamisnasionalis romahurmuziy,0,0,0,0,0,0,0,0,0,0,0,0,No,No
komisi menteri hukum hak asasi manusia kena md3 hak imunitas debat undang undang pilih kepala daerah ketok palu presiden atur perintah ganti undang undang md3 presiden atur perintah ganti undang undang tanda tangan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
panglima tentara nasional indonesia pemuda pimpin bangsa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sitip,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dewan wakil rakyat butuh dukung kayak nya nih hak nyata lengser jokowi daulat tangan rakyat serah rakyat,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
gan kisah bunga hangat course gue haha gue pikir natural killer detail gera member gue tahap gila tahap natural killer tepi kain orang but im sweet stalker cantik and,0,0,0,0,0,0,0,0,0,0,0,0,No,No
selingkuh risihnsepandai simpan bangkai cium juganwaktulah bukti,0,0,0,0,0,0,0,0,0,0,0,0,No,No
memek eh mewek xf0x9fx98x85xf0x9fx98x85xf0x9fx98x85,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mampus,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
jokowi antek zionis komunis paranoid islam uniform resource locator,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
gawat ketimbang perintah kecele berkalikali kerja usaha asingnfreepo 51,0,0,0,0,0,0,0,0,0,0,0,0,No,No
memek lonte sodok kontol gede,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
12 presiden harap skema kerja laku pembangunanpembangunan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bukbernnekspetasi gue ya flasback bahas ngegoblokin laku pas sekolah biar have funnnrealitanya bahas kerja sombong anggap kerja kontol bangsat xf0x9fx98x92 nndasar aditfajarilmah,1,1,0,1,0,0,0,1,0,0,1,0,Yes,Yes
udik gay,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
wkwk bangkai ketuk jendela,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sih dakwa nista agama alias sih ahok babi jamban morfin uang rakyat jaka a,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
suka iri orangorang rahasia kulit mulus air wudhu kristen,0,0,0,0,0,0,0,0,0,0,0,0,No,No
orang indonesia jabat tingggi negara republik indonesia salam bahasa orang arab bahasa indonesia rendah,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
pakai jurus tenaga kerja asing kaliyg lokal habis pecat pelan pelan,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
heran setan iblis kabur takut dengar azan makhluk allah anteng sxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ekor monyet kebun binatang tianjin cina viral milik wajah sepe i manusia monyet usia 18 jenis capuchin amerika uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dukung aye diam diam kagum duet jokowi puan capresampcawapres sumpah 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
pb wibowo gay ya,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
ya kali sih bolot,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ah pekan tai,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
teman budak antek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
loh warganet nilai jonru rugi rakyat jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
islam nusantara produk jil pasar gencar antekxc2xb2 jilnnsementara jil anti arab pro asengnnkata almarhum kh hasyim muzadi jil kafir xc2xbd kafirnnjadi umat islam,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
sayang gendut ulang gila sih tua umur puluh asyik cepat ketemu salihah sepe i harapanmuxf0x9fx92x95 moga meninggalkanxe2x98xbaxefxb8x8f,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jokowi tuduh partai komunis indonesia prabowo tuduh otoriter halo mas agus harimurti yudhoyono senyum senyum kumpul kuat politik haha,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
bunda pro banget goyang kontol suaminyaprivate bunxf0x9fx98x82g bosan lihat video inixf0x9fx98x8d kasih biar vera lihat trusxf0x9fx98x8dnnhttxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
abang bahasa asing yanbasa asingga bisanlha iya no iya nonitu basa inggris dek basa asing xf0x9fx98x91,0,0,0,0,0,0,0,0,0,0,0,0,No,No
era susilo bambang yudhoyono alat libas lawan komplot,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
kang lengser jokowi kerja nya pikir infrastruktur pikir rakyat nyaman ekonomi stabil,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
berengsek banget kirim foto setan,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
xf0x9fx98x82xf0x9fx98x82 andre onta mate hajar,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
enak nih entot kontol uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
weh kunyuk xf0x9fx98x82,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
gila nih panas nutrisari jeruk amerika idiot keringetan,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
tg rupiah nitrogliserin ya sori orang orang sadar etik banci naksirdicemburuin hdh,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
jablay ya cari perhati tulang tulang cuihin ah,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
ustaz subki albughury si sosi dukung pilih kepala daerah damai kabupaten sinjai hoaks benci isu sarakalau,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ayo agama mu kristen protestan ateis buddha hindu malu ya agama,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
basah memek entot,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
cebong bani bumi datar,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
culun orang bekal mimpi minat amp ketrampilan,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cewek nih tolol deh gara gara cinta rela hormat,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
darurat dunia adil indonesia adil negeri ajang benci sara sih dakwa iman hakim iman ringan hukum beda agama hukum berat berat kecuali sogok pakai duit adil indonesia,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
i added a video to a playlist,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong ahli bully ahli bully gerombol kampret panik temu sosok pas ganti jokowinitu a inya jokowi wajib 2 periode,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
memek nikmat ku suka,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
kasihan terbatabata bicara lupa bawa teks perhati hormat sukses anies,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wagirin arman apresiasi usul pilih kepala daerah pilih dewan wakil rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
berengsek gue tobatntiba video bokep munculnterkutuk boy nge in,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
he su asusehat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
wkwk untung gue goblok alias pintar orok v,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ai tolol indonesia pimpin kafir ya catet,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
dungu ya dukung prabowo cong serang hadehhh dasar banci ya,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
prabowo musuh partai komunis indonesia antekanteknya uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
nya banding n4dnn4d talenta bgtnlu panjat sosial banget sih najis,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
ganyang partai komunis indonesia hapus lambang partai komunis indonesia film intimidasi komunis antek partai komunis indonesia sepe i hantu,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
kampret nih sih jimmyloe duit tiru ulama ulama goblok goblokin goblok bin bahlul copot atribut atribut palsu ganti seragam cebongloe mati sengsara azab allah amin lihat,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
gue heran warga daerah khusus ibukota pilih kepala daerah ribut mayat gubernur ribut mayat salah allah takdir tolol isi ulang,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
mang kartu tanda duduk tulis cebong mas butuh perhati kasih sayang sih,0,0,0,0,0,0,0,0,0,0,0,0,No,No
duga sedia kerja seks komersial warung kopi kabupaten tangerang ditutupxc2xa0polisi uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
harap maklum isu toku idiot xf0x9fx98x9d,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
2 jalan kali presiden damping kepala staf presiden koordinator staf khusus presiden teten masduki staf khusus presiden diaz hendro priyono komandan pasu aman presiden mayor jenderal tentara nasional indonesia mar suha ono jokowi kunjung kerja,0,0,0,0,0,0,0,0,0,0,0,0,No,No
eyyy kepala ngewe,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
alam urus surat administrasi nikah n1 n2 n4 pasang beda agama kristen katolik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
setan nama cinta,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
coba ahok bicara bani kampret mur nalumni212nkampretnmonyet,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
malas gerak mantap banget anjir bintang tamu naif ari lasso padi jaz ran fou wnty hivi danilla xf0x9fx98xa5,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 214 seba baduy 2018 generasi pesona indonesia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dasar goblok tololnkri pimpin manusia turun ontaharus cari pimpin warga negara indonesia asli pintar berbobotbukan turun onta otak isis,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
guru sekolah dasar desa plumbon porong deklarasi anti hoaks benci isu sarah dukung pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sumpah anjir kesal banget gue ya allah,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
presiden sowan kantor majelis ulama indonesia jawa barat presiden ulama insya allah indonesia berkah gera indonesia syukur,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sombong situ kampret cebong rendah hati rajin mengajixf0x9fx91x8dxf0x9fx91x8dxf0x9fx91x8d,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kegodanpengen bantu nnnbantuin pegang ujung kaosmunnutupin titit tai,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
dasar bini suruh beli santan dok lepak kedai mamakbrengsek xe2x80x94 haiz amin mandor nih uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
suara orok kayak kambing bandot coba pakai gergaji mesin malam malam suara masjid bilang budek eh pas kamar nyata haha,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bangsa cundang cukong antek asing,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
borang televisi mbah uti yoyakarta,0,0,0,0,0,0,0,0,0,0,0,0,No,No
perut buncit tidurcebong nge i,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
contoh sungkan laku hitung ambil sihnnxe2x80x9csepe i chiyachanxe2x80xa6xe2x80x9d diamdiam tangan remet bokong sih helai pasi,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
djarot gubernur sisa jabat periode 20122017,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ah asa bukti nya muslim rohingya usir myanmar perkosa gadis buddha tanda nya bejat,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
proyek tambang emas perak asai asing,0,0,0,0,0,0,0,0,0,0,0,0,No,No
celeng celeng,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
bunuh karakter mayor jenderal kivlan zein rezim antek komunis wakil foto,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
bilang sih kunyuk omong suruh cari kerja calo politik agama tameng nte lihat karma,1,1,1,0,1,0,0,0,0,1,0,0,Yes,Yes
tuduh syiah komunis yahudi antek cina tolong konsisten ya warganet misionaris,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
8 henti reklamasi tutup alexis janji lepas saham minum keras aniessandi kampanye p,0,0,0,0,0,0,0,0,0,0,0,0,No,No
iri tolol,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
biar gatot mundur pilih presiden 2019 lawan jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
kereta ac ekonomi tuju serpong berangkat harap catat pintu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
melempem maaf tenggorok kering,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hak lawan batil rezim mukidi hak menang insyaallah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
calon presiden calon wakil presiden ri 1 nih pintar pro orang otoriter,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jokowi diktator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
nihmasih ngelessoal tenaga kerja asing cina 1000 orang masuk kendaripak deh hebatpengguran indonesia bebas tenaga kerja asing cina biar 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
waspada bajak agama dosa agama,0,0,0,0,0,0,0,0,0,0,0,0,No,No
desadesa indonesia ajar positif ku rindu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebonger nih junjung tembak tiarapapa habitat bisu jemaah,1,1,0,1,0,0,1,0,0,0,1,0,Yes,Yes
om tangkap iya dosen usu j tangkapklo om bera i sontoloyon2019gantipresiden,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
koar koar anti asengimpo nya tiongkoknknpa impo india malaysia xf0x9fx98x82xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mending makan murah buangbuang duit tainnatau sih a beli barang murah sih b komen ih beli situ sih murah bahan bagusnnlalu sih b langsung sakit hati sih a,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
alamak jumpa gambar salah orang pimpin juang melayu islam umno bn nasib clubbing kat tangan gambar pimpin bn nak,0,0,0,0,0,0,0,0,0,0,0,0,No,No
janji prabowo janji janji realisasi 1 periode menang pilih presiden janji gombal undang undang md3 berangus bebas lihat cermin orang beli cer,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
cina nih kereta perempuanxf0x9fx98x85,0,0,0,0,0,0,0,0,0,0,0,0,No,No
serius mbah meng iya main film kafir cerita tarik sesuai hati nurani,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pimpin dungu rakyat berkah,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kemarin kayak kutip twit kristen ya xf0x9fxa4x94,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1 bajing,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
mayoritas warga jokowi presiden klik rmol survei,0,0,0,0,0,0,0,0,0,0,0,0,No,No
